epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.1477868865259846,0.4475621890547264,1.0324117601083846,0.9461467038068709,0.9392612278866204,ema,1,0.001,37.86,0.8584930622649745,0.8802228412256268,0.9392612278866204,0.9461467038068709
1,1,1.6751587913404056,0.5775124378109453,0.9624742525755087,0.9545032497678737,0.9477539994888124,ema,1,0.001,15.74,0.9036307409975164,0.9257195914577531,0.9477539994888124,0.9545032497678737
2,2,1.4298275332901609,0.6214925373134328,0.9332965312451262,0.9693593314763231,0.9649739760296047,raw,1,0.0001,32.82,0.9649739760296047,0.9693593314763231,0.9623311975793288,0.9675023212627669
3,2,1.3035663039292862,0.6933333333333334,0.9145315235261022,0.9767873723305478,0.9736851705798886,ema,1,0.0001,33.39,0.9511210687155472,0.9600742804085423,0.9736851705798886,0.9767873723305478
4,2,1.2760139797101566,0.6451741293532338,0.892917451364859,0.9832869080779945,0.9804092937173975,ema,1,9.968561049466214e-05,33.39,0.9744250639203416,0.9795728876508821,0.9804092937173975,0.9832869080779945
5,2,1.1496294239978886,0.7588059701492538,0.8770267463106741,0.9823584029712163,0.9784070279865938,ema,1,9.874639560909117e-05,32.58,0.9670719983369876,0.9721448467966574,0.9784070279865938,0.9823584029712163
6,2,1.18599396043749,0.7198009950248756,0.8661596576926215,0.9851439182915506,0.9822341004595692,ema,1,9.719416651541839e-05,32.56,0.9785162587975333,0.9823584029712163,0.9822341004595692,0.9851439182915506
7,2,1.1478779353787056,0.7196019900497512,0.8603736920941175,0.9832869080779945,0.9793896636687505,ema,1,9.504844339512095e-05,32.41,0.978464016549794,0.9823584029712163,0.9793896636687505,0.9832869080779945
8,2,1.1066077961257441,0.7450746268656716,0.8568827163431527,0.9860724233983287,0.9821099527839517,ema,1,9.233620996141421e-05,32.52,0.9594732740758184,0.9656453110492108,0.9821099527839517,0.9860724233983287
9,2,1.1626961939963536,0.6692537313432836,0.8518612378154956,0.9860724233983287,0.9821235455283472,ema,1,8.90915741234015e-05,32.43,0.9800277559489177,0.9842154131847726,0.9821235455283472,0.9860724233983287
10,2,1.0837592534164884,0.7323383084577114,0.8430736727369197,0.9851439182915506,0.9818918526118315,ema,1,8.535533905932738e-05,32.59,0.9724869116913807,0.9758588672237697,0.9818918526118315,0.9851439182915506
