epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.1763730375327874,0.42009950248756217,1.048879352674068,0.9350046425255338,0.9260704943595744,ema,1,0.001,40.12,0.8859865291994947,0.9015784586815228,0.9260704943595744,0.9350046425255338
1,1,1.5188631977963802,0.5966169154228855,0.9525395128166886,0.9507892293407614,0.9442232656814217,ema,1,0.001,16.1,0.8833667524524722,0.903435468895079,0.9442232656814217,0.9507892293407614
2,2,1.454417462692925,0.6891542288557214,0.9149154546422436,0.9665738161559888,0.9617530171301105,ema,1,0.0001,33.94,0.9563420023742185,0.9628597957288765,0.9617530171301105,0.9665738161559888
3,2,1.3070840178437495,0.6575124378109453,0.899192489123278,0.9721448467966574,0.9659407279933648,raw,1,0.0001,34.06,0.9659407279933648,0.9721448467966574,0.9632769904795099,0.968430826369545
4,2,1.2847367480145164,0.6778109452736318,0.8873121778834386,0.9823584029712163,0.9777267406334154,ema,1,9.968561049466214e-05,33.96,0.9626751946095418,0.9675023212627669,0.9777267406334154,0.9823584029712163
5,2,1.1998288906154349,0.7026865671641791,0.8761233042098907,0.9777158774373259,0.9720335353091791,ema,1,9.874639560909117e-05,33.7,0.9718801556009558,0.9777158774373259,0.9720335353091791,0.9777158774373259
6,2,1.1470700333604764,0.7359203980099502,0.8633782104308005,0.9823584029712163,0.9770473691399886,ema,1,9.719416651541839e-05,33.37,0.975375847963969,0.9805013927576601,0.9770473691399886,0.9823584029712163
7,2,1.140100454774069,0.6951243781094527,0.8516154696571683,0.9842154131847726,0.9804008629674411,ema,1,9.504844339512095e-05,33.71,0.9665474754469416,0.9712163416898792,0.9804008629674411,0.9842154131847726
8,2,1.1645144760549364,0.7623880597014925,0.8428387834501133,0.9888579387186629,0.9856097835200002,ema,1,9.233620996141421e-05,34.45,0.9822467288517609,0.9851439182915506,0.9856097835200002,0.9888579387186629
9,2,1.1139649241955125,0.7002985074626865,0.8388259593490771,0.9860724233983287,0.9816888236325576,ema,1,8.90915741234015e-05,34.24,0.9809571295377972,0.9851439182915506,0.9816888236325576,0.9860724233983287
10,2,1.1328072370818598,0.6358208955223881,0.8342397895364044,0.9879294336118849,0.9842667339813959,ema,1,8.535533905932738e-05,34.22,0.975999395433418,0.9805013927576601,0.9842667339813959,0.9879294336118849
11,2,1.1250947592626164,0.7255721393034826,0.8271835049546861,0.989786443825441,0.98650881505386,ema,1,8.117449009293668e-05,33.83,0.9816192832052711,0.9860724233983287,0.98650881505386,0.989786443825441
12,2,1.1599113001633639,0.6907462686567164,0.8259574177648142,0.9916434540389972,0.9889688911479508,ema,1,7.660160382576683e-05,33.93,0.9833718841071782,0.9870009285051068,0.9889688911479508,0.9916434540389972
13,2,1.0977891195947258,0.7337313432835821,0.8243664254053057,0.9925719591457753,0.9905782913909847,ema,1,7.169418695587791e-05,33.89,0.9846861982313814,0.9879294336118849,0.9905782913909847,0.9925719591457753
14,2,1.1098148401103802,0.6959203980099502,0.8231089074742274,0.9935004642525533,0.9917314973775727,ema,1,6.651395309775837e-05,34.19,0.979266545764959,0.9832869080779945,0.9917314973775727,0.9935004642525533
15,2,1.1078926393167297,0.6674626865671642,0.8211695982995915,0.9916434540389972,0.9894323996448768,ema,1,6.112604669781572e-05,33.9,0.9755180388945209,0.9805013927576601,0.9894323996448768,0.9916434540389972
16,2,1.0984756455967082,0.7082587064676616,0.822539177667021,0.9916434540389972,0.9894323996448768,ema,1,5.5598223805165385e-05,33.65,0.9810335081957416,0.9851439182915506,0.9894323996448768,0.9916434540389972
17,2,1.1025614172783658,0.761592039800995,0.8238130322516574,0.989786443825441,0.9872419575712522,ema,1,5e-05,34.23,0.9779456084712896,0.9823584029712163,0.9872419575712522,0.989786443825441
18,2,1.1071788899696882,0.718407960199005,0.8235407944841305,0.989786443825441,0.9874989471985693,ema,1,4.440177619483462e-05,34.44,0.9799624154698174,0.9832869080779945,0.9874989471985693,0.989786443825441
19,2,1.064582454363505,0.7030845771144278,0.825173408152776,0.9888579387186629,0.986352833265789,ema,1,3.887395330218429e-05,33.9,0.977913409400576,0.9823584029712163,0.986352833265789,0.9888579387186629
20,2,1.0814889132917225,0.7100497512437811,0.8234498651357525,0.9879294336118849,0.9848535530701701,raw,1,3.3486046902241643e-05,33.55,0.9848535530701701,0.9879294336118849,0.9847971390070308,0.9879294336118849
21,2,1.0527365015988326,0.7341293532338309,0.815866695196405,0.9925719591457753,0.9899525280992421,raw,1,2.8305813044122097e-05,33.85,0.9899525280992421,0.9925719591457753,0.9847971390070308,0.9879294336118849
22,2,1.0183704110639011,0.7458706467661692,0.8169776909641348,0.9907149489322191,0.9885803776782796,raw,1,2.3398396174233178e-05,33.83,0.9885803776782796,0.9907149489322191,0.9856862633124941,0.9888579387186629
