epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.192723991467585,0.4101492537313433,1.064184732091792,0.9201485608170845,0.909785215891491,ema,1,0.001,45.86,0.8373612671375015,0.8709377901578459,0.909785215891491,0.9201485608170845
1,1,1.5139454235247711,0.5866666666666667,0.9690340764011182,0.9461467038068709,0.9379340226714749,ema,1,0.001,17.18,0.8899562004317007,0.9015784586815228,0.9379340226714749,0.9461467038068709
2,2,1.441708554675923,0.6915422885572139,0.9298382209425406,0.9619312906220984,0.9558510558203958,raw,1,0.0001,34.29,0.9558510558203958,0.9619312906220984,0.955548235821775,0.9619312906220984
3,2,1.3176808452487585,0.6575124378109453,0.9106726674094948,0.9721448467966574,0.9673461027432505,ema,1,0.0001,35.43,0.9630775678894109,0.9702878365831012,0.9673461027432505,0.9721448467966574
4,2,1.2725340300768762,0.6782089552238806,0.8919005205814996,0.9758588672237697,0.9696786546786547,ema,1,9.968561049466214e-05,35.06,0.9585674223331428,0.9647168059424327,0.9696786546786547,0.9758588672237697
5,2,1.1906487667026804,0.7032835820895522,0.8797240966763227,0.9795728876508821,0.974082847845224,ema,1,9.874639560909117e-05,34.66,0.9720599068230416,0.9777158774373259,0.974082847845224,0.9795728876508821
6,2,1.1503277848371818,0.7351243781094527,0.8705656007139796,0.9814298978644382,0.9759986387547476,ema,1,9.719416651541839e-05,33.96,0.9749373694565112,0.9795728876508821,0.9759986387547476,0.9814298978644382
7,2,1.1307882344188975,0.688955223880597,0.8600864240496714,0.9860724233983287,0.9819519191665813,ema,1,9.504844339512095e-05,33.66,0.9760109800489241,0.9814298978644382,0.9819519191665813,0.9860724233983287
8,2,1.1619936121043875,0.7651741293532338,0.8541558535982308,0.9879294336118849,0.9840288341775062,ema,1,9.233620996141421e-05,33.82,0.9819071397588492,0.9851439182915506,0.9840288341775062,0.9879294336118849
9,2,1.1203101117575347,0.6983084577114428,0.8349229617039141,0.989786443825441,0.9867301082353178,raw,1,8.90915741234015e-05,33.34,0.9867301082353178,0.989786443825441,0.9860520405632175,0.989786443825441
10,2,1.137039589443017,0.6390049751243781,0.8421559947557546,0.9888579387186629,0.9851505006328396,ema,1,8.535533905932738e-05,34.27,0.9747443465991926,0.9795728876508821,0.9851505006328396,0.9888579387186629
11,2,1.1212747185977536,0.7275621890547264,0.839287531409091,0.9907149489322191,0.9875542918881562,ema,1,8.117449009293668e-05,34.96,0.9771251162159412,0.9823584029712163,0.9875542918881562,0.9907149489322191
12,2,1.1597305698418499,0.6903482587064677,0.8370784507820533,0.989786443825441,0.9864302967563836,ema,1,7.660160382576683e-05,35.06,0.9820514802844885,0.9860724233983287,0.9864302967563836,0.989786443825441
13,2,1.1066750698184493,0.7263681592039801,0.8366963568393456,0.989786443825441,0.9864097493361886,ema,1,7.169418695587791e-05,34.78,0.9776711208154839,0.9814298978644382,0.9864097493361886,0.989786443825441
14,2,1.1063416465004878,0.7012935323383085,0.8370641293964014,0.9888579387186629,0.9849280270246814,ema,1,6.651395309775837e-05,34.72,0.9700345576212406,0.9758588672237697,0.9849280270246814,0.9888579387186629
15,2,1.0958949340635271,0.6682587064676617,0.8354651127685079,0.9907149489322191,0.9874092912018609,ema,1,6.112604669781572e-05,35.55,0.9831543266063457,0.9860724233983287,0.9874092912018609,0.9907149489322191
16,2,1.1014394119367077,0.7170149253731344,0.8359838522687042,0.9888579387186629,0.9858622201557868,ema,1,5.5598223805165385e-05,34.69,0.985576612668502,0.9888579387186629,0.9858622201557868,0.9888579387186629
17,2,1.1021274538063885,0.7619900497512437,0.8280207301691492,0.9916434540389972,0.9885980606164368,raw,1,5e-05,34.69,0.9885980606164368,0.9916434540389972,0.9876549014996338,0.9907149489322191
18,2,1.1006671449912722,0.714228855721393,0.8293399887718087,0.9916434540389972,0.9885540943468092,ema,1,4.440177619483462e-05,35.67,0.9872176758632459,0.989786443825441,0.9885540943468092,0.9916434540389972
19,2,1.0642768661299749,0.7040796019900497,0.8288044221664649,0.9925719591457753,0.98989348721971,ema,1,3.887395330218429e-05,34.6,0.9870373725084737,0.989786443825441,0.98989348721971,0.9925719591457753
20,2,1.0813360617528507,0.712636815920398,0.8285991118921654,0.9925719591457753,0.98989348721971,ema,1,3.3486046902241643e-05,34.73,0.9891483592601154,0.9916434540389972,0.98989348721971,0.9925719591457753
21,2,1.0498606043431296,0.728955223880597,0.8210157889288227,0.9925719591457753,0.9900401859585534,raw,1,2.8305813044122097e-05,34.95,0.9900401859585534,0.9925719591457753,0.9885782142705676,0.9916434540389972
22,2,1.0210994299134213,0.7474626865671642,0.8212432792149104,0.9935004642525533,0.9912601746486261,raw,1,2.3398396174233178e-05,34.43,0.9912601746486261,0.9935004642525533,0.9899140346399052,0.9925719591457753
