epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,1.7897948946169953,0.4469651741293532,0.2565446443710487,0.9424326833797586,0.9349260871463587,ema,1,0.001,38.05,0.8458710505015667,0.8672237697307336,0.9349260871463587,0.9424326833797586
1,1,1.2352298222341347,0.570547263681592,0.16519173413874821,0.957288765088208,0.9510570234102703,ema,1,0.001,15.61,0.9180914422106318,0.9331476323119777,0.9510570234102703,0.957288765088208
2,2,0.9174469618632722,0.614726368159204,0.10999518669553675,0.9730733519034355,0.969067024276031,raw,1,0.0001,32.96,0.969067024276031,0.9730733519034355,0.966725448679356,0.9712163416898792
3,2,0.7574623589884879,0.6849751243781095,0.06848707370383937,0.9749303621169917,0.9715824870530669,ema,1,0.0001,33.33,0.969877472991541,0.9740018570102136,0.9715824870530669,0.9749303621169917
4,2,0.7508941637893295,0.6364179104477612,0.05457321440276993,0.9814298978644382,0.9781946648543881,ema,1,9.968561049466214e-05,32.96,0.9717886061776367,0.9767873723305478,0.9781946648543881,0.9814298978644382
5,2,0.5814295789947854,0.7422885572139304,0.04734753695910687,0.9814298978644382,0.9780633979872729,ema,1,9.874639560909117e-05,32.71,0.9638669044396784,0.9693593314763231,0.9780633979872729,0.9814298978644382
6,2,0.6224218204917747,0.7162189054726368,0.04287602980392004,0.9832869080779945,0.9793128105118957,ema,1,9.719416651541839e-05,32.24,0.9748253662433332,0.978644382544104,0.9793128105118957,0.9832869080779945
7,2,0.5748213294252235,0.7096517412935324,0.03910621028037235,0.9879294336118849,0.9850420927747546,ema,1,9.504844339512095e-05,32.41,0.9719801442079499,0.9758588672237697,0.9850420927747546,0.9879294336118849
8,2,0.5057919601299128,0.7345273631840796,0.03872190010470158,0.9870009285051068,0.9845410903415638,ema,1,9.233620996141421e-05,32.39,0.9745843468129533,0.978644382544104,0.9845410903415638,0.9870009285051068
9,2,0.5882887737433523,0.6610945273631841,0.039186780800145316,0.9860724233983287,0.9818114620839774,ema,1,8.90915741234015e-05,32.26,0.9760858811756069,0.9795728876508821,0.9818114620839774,0.9860724233983287
10,2,0.4895185658104013,0.7198009950248756,0.03871863062459778,0.9860724233983287,0.9825206067136316,ema,1,8.535533905932738e-05,32.55,0.9749770461200435,0.9777158774373259,0.9825206067136316,0.9860724233983287
11,2,0.5023665888021834,0.7516417910447761,0.035989525877527316,0.9860724233983287,0.9825206067136316,ema,1,8.117449009293668e-05,33.12,0.9814260781698207,0.9851439182915506,0.9825206067136316,0.9860724233983287
12,2,0.49794473339743284,0.7261691542288558,0.032684869801378295,0.9879294336118849,0.9851789292013782,ema,1,7.660160382576683e-05,33.16,0.9812995640573537,0.9851439182915506,0.9851789292013782,0.9879294336118849
13,2,0.530844370705349,0.7082587064676616,0.03089981049319994,0.989786443825441,0.9870377057953392,ema,1,7.169418695587791e-05,33.26,0.9870141060723971,0.989786443825441,0.9870377057953392,0.989786443825441
14,2,0.46175625005116067,0.6772139303482587,0.03097447179112594,0.9916434540389972,0.9896707796358435,ema,1,6.651395309775837e-05,33.14,0.9845105766699963,0.9879294336118849,0.9896707796358435,0.9916434540389972
15,2,0.46670563674323373,0.7014925373134329,0.03195203394873782,0.989786443825441,0.9870377057953392,ema,1,6.112604669781572e-05,32.8,0.9800076434625536,0.9842154131847726,0.9870377057953392,0.989786443825441
16,2,0.45186003595256985,0.718407960199005,0.03279721478178419,0.9916434540389972,0.9897857951842142,raw,1,5.5598223805165385e-05,32.5,0.9897857951842142,0.9916434540389972,0.9870377057953392,0.989786443825441
17,2,0.49647387777969465,0.708457711442786,0.03310740438870179,0.9916434540389972,0.989482886848074,ema,1,5e-05,32.7,0.9864281517542386,0.9888579387186629,0.989482886848074,0.9916434540389972
18,2,0.49949929781341507,0.6899502487562189,0.03358002320388565,0.9907149489322191,0.9881676138989316,ema,1,4.440177619483462e-05,32.95,0.987496661058042,0.989786443825441,0.9881676138989316,0.9907149489322191
19,2,0.4680547213446886,0.6666666666666666,0.03357365123491765,0.9907149489322191,0.9881676138989316,ema,1,3.887395330218429e-05,32.35,0.9831487357651392,0.9860724233983287,0.9881676138989316,0.9907149489322191
20,2,0.4103178504811813,0.7138308457711443,0.034762329599208705,0.989786443825441,0.9870377057953392,ema,1,3.3486046902241643e-05,32.04,0.983544498559508,0.9870009285051068,0.9870377057953392,0.989786443825441
21,2,0.46215598897387583,0.7080597014925373,0.035040842111506945,0.9888579387186629,0.9861359997123109,ema,1,2.8305813044122097e-05,32.5,0.9850094028221618,0.9879294336118849,0.9861359997123109,0.9888579387186629
22,2,0.491381729830668,0.746268656716418,0.031060542005045943,0.9888579387186629,0.9861637795011143,raw,1,2.3398396174233178e-05,32.89,0.9861637795011143,0.9888579387186629,0.9861039989792795,0.9888579387186629
23,2,0.48457624571013325,0.690547263681592,0.031534138641483606,0.9907149489322191,0.9882051685222117,ema,1,1.8825509907063327e-05,32.51,0.9861328253094988,0.9888579387186629,0.9882051685222117,0.9907149489322191
24,2,0.011980905028162014,0.997412935323383,0.03446182207712003,0.9916434540389972,0.9894878274142666,raw,0,1.4644660940672627e-05,32.6,0.9894878274142666,0.9916434540389972,0.9859894485496855,0.9888579387186629
