epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,1.8496838456599867,0.4228855721393035,0.28325336612588076,0.924791086350975,0.9146271008715755,ema,1,0.001,45.87,0.8583322223458533,0.8922934076137419,0.9146271008715755,0.924791086350975
1,1,1.0641518691997622,0.5818905472636816,0.17672027231037563,0.9415041782729805,0.9339307676868945,ema,1,0.001,17.04,0.8882844051105895,0.9062209842154132,0.9339307676868945,0.9415041782729805
2,2,0.9679733185369095,0.67681592039801,0.11618851029773276,0.9600742804085423,0.9543861387548288,ema,1,0.0001,35.26,0.9498179105649721,0.958217270194986,0.9543861387548288,0.9600742804085423
3,2,0.793142858234174,0.6479601990049751,0.08475180847454425,0.9702878365831012,0.9648953863196529,raw,1,0.0001,36.18,0.9648953863196529,0.9702878365831012,0.9621738628737265,0.9675023212627669
4,2,0.7411733324644133,0.6686567164179105,0.06255328811587509,0.978644382544104,0.973941223700544,ema,1,9.968561049466214e-05,34.94,0.9604101606882791,0.9675023212627669,0.973941223700544,0.978644382544104
5,2,0.6363016305834204,0.6919402985074626,0.0556192112361931,0.9814298978644382,0.9774876821973502,ema,1,9.874639560909117e-05,35.44,0.971240882486301,0.9767873723305478,0.9774876821973502,0.9814298978644382
6,2,0.5702889924626149,0.7245771144278607,0.053281805323248346,0.9814298978644382,0.9784846447538041,raw,1,9.719416651541839e-05,35.21,0.9784846447538041,0.9814298978644382,0.9719119906710948,0.9777158774373259
7,2,0.558963041549076,0.6859701492537313,0.047210538868784575,0.9842154131847726,0.9814316502746416,raw,1,9.504844339512095e-05,34.8,0.9814316502746416,0.9842154131847726,0.9779584346437553,0.9823584029712163
8,2,0.5894061355270557,0.7508457711442786,0.03966707196657372,0.9851439182915506,0.9822968687654229,ema,1,9.233620996141421e-05,33.76,0.9689056381742741,0.9740018570102136,0.9822968687654229,0.9851439182915506
9,2,0.5196567086923627,0.697910447761194,0.03587562264312498,0.9832869080779945,0.9796785489970412,ema,1,8.90915741234015e-05,34.32,0.9774893099505538,0.9814298978644382,0.9796785489970412,0.9832869080779945
10,2,0.5431884350898254,0.6362189054726368,0.0353276686554389,0.9842154131847726,0.9800177964844922,ema,1,8.535533905932738e-05,35.39,0.9777073871549565,0.9823584029712163,0.9800177964844922,0.9842154131847726
11,2,0.5333977800527986,0.7168159203980099,0.029729654564554203,0.9888579387186629,0.9859925886669844,ema,1,8.117449009293668e-05,35.35,0.9761354303093829,0.9814298978644382,0.9859925886669844,0.9888579387186629
12,2,0.5944445976926319,0.6879601990049751,0.026959744516410755,0.9907149489322191,0.9883164471668981,ema,1,7.660160382576683e-05,35.47,0.9833340608786898,0.9870009285051068,0.9883164471668981,0.9907149489322191
13,2,0.5142432995206347,0.7227860696517413,0.02311359678664026,0.9925719591457753,0.9903327144795621,ema,1,7.169418695587791e-05,35.02,0.9775194694681082,0.9823584029712163,0.9903327144795621,0.9925719591457753
