epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.1349618711519005,0.45054726368159204,1.0382277582570592,0.9136490250696379,0.9022959497876751,ema,1,0.001,37.8,0.8512127062570058,0.8681522748375116,0.9022959497876751,0.9136490250696379
1,1,1.7295914274305846,0.5287562189054726,0.9733607993705913,0.9424326833797586,0.933693140282872,ema,1,0.001,15.21,0.9156864521677108,0.924791086350975,0.933693140282872,0.9424326833797586
2,2,1.4103122734193185,0.6525373134328358,0.9403429329672011,0.9619312906220984,0.9563836832863056,ema,1,0.0001,32.79,0.9553224400202991,0.9619312906220984,0.9563836832863056,0.9619312906220984
3,2,1.3196148586154577,0.6248756218905472,0.9188098948424683,0.9749303621169917,0.9710359136586837,ema,1,0.0001,33.15,0.9554013930701463,0.9637883008356546,0.9710359136586837,0.9749303621169917
4,2,1.2424750398047528,0.6411940298507462,0.8971742089412339,0.9805013927576601,0.9765760313916564,ema,1,9.968561049466214e-05,33.24,0.973101278350686,0.9767873723305478,0.9765760313916564,0.9805013927576601
5,2,1.1853584998401243,0.7134328358208956,0.8724090207918108,0.9842154131847726,0.9805610031749572,ema,1,9.874639560909117e-05,32.99,0.9728090729482358,0.9767873723305478,0.9805610031749572,0.9842154131847726
6,2,1.1681962093666418,0.6646766169154229,0.8596825901844375,0.9870009285051068,0.9841853491649953,ema,1,9.719416651541839e-05,32.8,0.9759248979896631,0.9805013927576601,0.9841853491649953,0.9870009285051068
7,2,1.173510137327868,0.6433830845771145,0.8585059223843595,0.9842154131847726,0.9808215545238216,ema,1,9.504844339512095e-05,32.66,0.9709109858787011,0.9758588672237697,0.9808215545238216,0.9842154131847726
8,2,1.176246349835277,0.7484577114427861,0.8514879624823674,0.9842154131847726,0.9807992235365551,ema,1,9.233620996141421e-05,32.77,0.9715050304626147,0.9758588672237697,0.9807992235365551,0.9842154131847726
9,2,1.159187012810019,0.7062686567164179,0.8435132321983769,0.9870009285051068,0.9843459935766459,ema,1,8.90915741234015e-05,32.7,0.9815614222911807,0.9851439182915506,0.9843459935766459,0.9870009285051068
10,2,1.1021511001492021,0.7026865671641791,0.836292201042618,0.9907149489322191,0.9884352487978096,raw,1,8.535533905932738e-05,32.52,0.9884352487978096,0.9907149489322191,0.9867656122459478,0.9888579387186629
11,2,1.1497990990515372,0.6716417910447762,0.830946846039293,0.9925719591457753,0.9912153734136149,ema,1,8.117449009293668e-05,32.55,0.9885260015970546,0.9907149489322191,0.9912153734136149,0.9925719591457753
12,2,1.1011008144492533,0.7946268656716418,0.8267996154566439,0.9916434540389972,0.9900757349486609,ema,1,7.660160382576683e-05,32.55,0.9722117456051436,0.9777158774373259,0.9900757349486609,0.9916434540389972
13,2,1.1093472808866358,0.718407960199005,0.8370741705929889,0.9842154131847726,0.9801049311426113,raw,1,7.169418695587791e-05,32.52,0.9801049311426113,0.9842154131847726,0.9777105844308406,0.9814298978644382
14,2,1.0572268910668976,0.7082587064676616,0.8318190630542646,0.989786443825441,0.987339111091287,ema,1,6.651395309775837e-05,32.44,0.9855501361580976,0.9888579387186629,0.987339111091287,0.989786443825441
15,2,1.1004666268647607,0.6690547263681592,0.8213219410197649,0.9953574744661096,0.9944069525836563,raw,1,6.112604669781572e-05,32.62,0.9944069525836563,0.9953574744661096,0.9904813183854777,0.9925719591457753
16,2,1.090312576993781,0.6469651741293533,0.8235883874370749,0.9925719591457753,0.9902900776954072,ema,1,5.5598223805165385e-05,32.53,0.9834261736466914,0.9870009285051068,0.9902900776954072,0.9925719591457753
17,2,1.0423633977429785,0.687363184079602,0.821468924800887,0.9925719591457753,0.9907853178473844,ema,1,5e-05,32.49,0.9901045639647463,0.9925719591457753,0.9907853178473844,0.9925719591457753
18,2,1.1209532068499286,0.7152238805970149,0.8177166965789229,0.9935004642525533,0.99142449969462,ema,1,4.440177619483462e-05,32.43,0.9875293093087052,0.9907149489322191,0.99142449969462,0.9935004642525533
19,2,1.0919587845351566,0.6837810945273631,0.8147052114167032,0.9953574744661096,0.9937246722075583,ema,1,3.887395330218429e-05,32.62,0.9890527858435517,0.9916434540389972,0.9937246722075583,0.9953574744661096
20,2,1.0649752653771964,0.7333333333333333,0.8132172578335252,0.9944289693593314,0.992583984505443,ema,1,3.3486046902241643e-05,32.57,0.990132335670093,0.9925719591457753,0.992583984505443,0.9944289693593314
21,2,1.0805423542871997,0.7721393034825871,0.8120822370218367,0.9944289693593314,0.992583984505443,ema,1,2.8305813044122097e-05,32.51,0.9916926632257722,0.9935004642525533,0.992583984505443,0.9944289693593314
22,2,1.0435249135743325,0.7283582089552239,0.8117113297142801,0.9944289693593314,0.992583984505443,ema,1,2.3398396174233178e-05,32.61,0.9865022537181309,0.989786443825441,0.992583984505443,0.9944289693593314
23,2,1.0775547761347757,0.6877611940298507,0.8115401326115749,0.9925719591457753,0.9905577989458612,ema,1,1.8825509907063327e-05,32.47,0.9892369286720508,0.9916434540389972,0.9905577989458612,0.9925719591457753
