epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,1.4857152953551183,0.694726368159204,1.312863947621295,0.9442896935933147,0.9366805837829676,ema,0,0.001,37.84,0.8995992094088686,0.9108635097493036,0.9366805837829676,0.9442896935933147
1,1,0.9254250889631053,0.8901492537313432,1.3443711506844453,0.9489322191272052,0.9414527911984051,ema,0,0.001,15.32,0.8895995849919751,0.9127205199628597,0.9414527911984051,0.9489322191272052
2,2,0.7806011454501556,0.9474626865671641,1.3240938921603431,0.9730733519034355,0.969071777605887,ema,0,0.0001,33.18,0.966402756959045,0.9702878365831012,0.969071777605887,0.9730733519034355
3,2,0.7388847794224374,0.964776119402985,1.30345913516003,0.9823584029712163,0.979598738408807,ema,0,0.0001,32.96,0.9714202969810007,0.9758588672237697,0.979598738408807,0.9823584029712163
4,2,0.7074564884788361,0.9701492537313433,1.3233094357071702,0.9795728876508821,0.9762836228698643,ema,0,9.968561049466214e-05,33.16,0.9734314735388168,0.9777158774373259,0.9762836228698643,0.9795728876508821
5,2,0.6889912551315269,0.9741293532338309,1.3092446101409148,0.9823584029712163,0.9779703668356471,ema,0,9.874639560909117e-05,32.54,0.950921684163206,0.957288765088208,0.9779703668356471,0.9823584029712163
6,2,0.6766843554273767,0.9793034825870647,1.2982650130793467,0.9860724233983287,0.9821158503416567,ema,0,9.719416651541839e-05,32.25,0.9655765432652301,0.9721448467966574,0.9821158503416567,0.9860724233983287
7,2,0.6648818138464173,0.9828855721393035,1.2987338401923716,0.9842154131847726,0.9802286248030929,ema,0,9.504844339512095e-05,32.63,0.9776984559393865,0.9814298978644382,0.9802286248030929,0.9842154131847726
8,2,0.6619324517487294,0.9838805970149254,1.2880168723750136,0.9870009285051068,0.9841539376957997,ema,0,9.233620996141421e-05,33.81,0.9712232565077575,0.9749303621169917,0.9841539376957997,0.9870009285051068
9,2,0.6556767720488174,0.9842786069651741,1.2876375654613739,0.9851439182915506,0.9812848049337571,ema,0,8.90915741234015e-05,32.8,0.9670943759808757,0.9721448467966574,0.9812848049337571,0.9851439182915506
10,2,0.6579851136871832,0.9838805970149254,1.2990984055546555,0.9860724233983287,0.9823402977788943,ema,0,8.535533905932738e-05,32.71,0.973528835730338,0.9767873723305478,0.9823402977788943,0.9860724233983287
11,2,0.6454138590684577,0.9868656716417911,1.292712959517122,0.9842154131847726,0.9796523277699359,ema,0,8.117449009293668e-05,32.47,0.9651118191231285,0.9675023212627669,0.9796523277699359,0.9842154131847726
12,2,0.640682818604939,0.9892537313432835,1.2779821456308817,0.9832869080779945,0.9796193416137798,raw,0,7.660160382576683e-05,32.44,0.9796193416137798,0.9832869080779945,0.9788001406479391,0.9832869080779945
13,2,0.6420768198682301,0.9886567164179104,1.2800666052872314,0.9860724233983287,0.982171613042311,ema,0,7.169418695587791e-05,32.81,0.9769037257087818,0.9795728876508821,0.982171613042311,0.9860724233983287
14,2,0.6336156824809401,0.9922388059701492,1.2800517644501441,0.9870009285051068,0.9835068968620669,ema,0,6.651395309775837e-05,33.0,0.973765177920052,0.978644382544104,0.9835068968620669,0.9870009285051068
15,2,0.6280048747323639,0.9936318407960198,1.272096936306471,0.9925719591457753,0.9899441358845029,raw,0,6.112604669781572e-05,33.06,0.9899441358845029,0.9925719591457753,0.9846185378363751,0.9879294336118849
16,2,0.631662067062226,0.9924378109452736,1.27788751171824,0.9879294336118849,0.9844085844547298,ema,0,5.5598223805165385e-05,32.68,0.9790353310025894,0.9823584029712163,0.9844085844547298,0.9879294336118849
17,2,0.6232799059478797,0.9950248756218906,1.2813396728359778,0.989786443825441,0.9866479877711762,ema,0,5e-05,32.79,0.9845618937835628,0.9870009285051068,0.9866479877711762,0.989786443825441
18,2,0.6226016055766623,0.9956218905472637,1.2828222136864977,0.989786443825441,0.9864386787884245,ema,0,4.440177619483462e-05,32.62,0.9858661205712347,0.9888579387186629,0.9864386787884245,0.989786443825441
19,2,0.6186964873888007,0.9970149253731343,1.2862215349822546,0.9888579387186629,0.9855385110486875,ema,0,3.887395330218429e-05,33.04,0.9803216343127116,0.9832869080779945,0.9855385110486875,0.9888579387186629
20,2,0.6211628162089865,0.9958208955223881,1.288291921522624,0.9879294336118849,0.9850478895044112,ema,0,3.3486046902241643e-05,32.75,0.9777794724192977,0.9814298978644382,0.9850478895044112,0.9879294336118849
21,2,0.6160618633298731,0.997412935323383,1.2904805222815015,0.989786443825441,0.9873271631109145,raw,0,2.8305813044122097e-05,32.5,0.9873271631109145,0.989786443825441,0.9868582713147931,0.989786443825441
22,2,0.6153737515596608,0.9976119402985074,1.2912509774541898,0.9907149489322191,0.9881909971195685,ema,0,2.3398396174233178e-05,32.13,0.9868676473410277,0.989786443825441,0.9881909971195685,0.9907149489322191
23,2,0.6155871852950671,0.997412935323383,1.292352823383186,0.989786443825441,0.9868582713147931,ema,0,1.8825509907063327e-05,32.89,0.9843052210626468,0.9879294336118849,0.9868582713147931,0.989786443825441
