epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.145939560671944,0.4519402985074627,1.0346812601983824,0.9275766016713092,0.9170189497129011,ema,1,0.001,37.89,0.8607828861757338,0.8811513463324049,0.9170189497129011,0.9275766016713092
1,1,1.6698459229421854,0.5797014925373134,0.9624827747114743,0.9526462395543176,0.9451063783440047,ema,1,0.001,15.55,0.9200294851970616,0.9350046425255338,0.9451063783440047,0.9526462395543176
2,2,1.4241164178634758,0.6155223880597015,0.9271015960968747,0.9702878365831012,0.966508380914564,raw,1,0.0001,33.09,0.966508380914564,0.9702878365831012,0.9582380587819163,0.9647168059424327
3,2,1.2920603220735616,0.6945273631840796,0.9127137815941232,0.9805013927576601,0.9768349106475347,ema,1,0.0001,33.57,0.9670508684375483,0.9712163416898792,0.9768349106475347,0.9805013927576601
4,2,1.2730137192550584,0.6368159203980099,0.8929926717071037,0.9879294336118849,0.985050783219861,ema,1,9.968561049466214e-05,33.19,0.9735966946279594,0.978644382544104,0.985050783219861,0.9879294336118849
5,2,1.1523959040404552,0.7502487562189055,0.8750485311865032,0.989786443825441,0.9875513165101265,ema,1,9.874639560909117e-05,32.96,0.9561007651872648,0.9656453110492108,0.9875513165101265,0.989786443825441
6,2,1.1894969359203358,0.7207960199004975,0.8658711148725136,0.9888579387186629,0.9851937798829641,ema,1,9.719416651541839e-05,33.06,0.9748366528376935,0.9795728876508821,0.9851937798829641,0.9888579387186629
7,2,1.137818181419847,0.7215920398009951,0.8570433947479935,0.9907149489322191,0.9879698956850378,ema,1,9.504844339512095e-05,32.95,0.9769536967637559,0.9814298978644382,0.9879698956850378,0.9907149489322191
8,2,1.1084162382106877,0.7448756218905472,0.8528593869373106,0.989786443825441,0.9866268461464335,ema,1,9.233620996141421e-05,33.18,0.9759698772046893,0.9795728876508821,0.9866268461464335,0.989786443825441
9,2,1.1725502465257598,0.6682587064676617,0.8421575550470733,0.9916434540389972,0.989761239299255,raw,1,8.90915741234015e-05,32.62,0.989761239299255,0.9916434540389972,0.9875021070658049,0.9907149489322191
10,2,1.0764801272230955,0.7337313432835821,0.847989643073901,0.9907149489322191,0.987458621362013,ema,1,8.535533905932738e-05,32.93,0.97922676819485,0.9832869080779945,0.987458621362013,0.9907149489322191
11,2,1.085048190384955,0.7623880597014925,0.8447103784276915,0.9879294336118849,0.984387296826417,ema,1,8.117449009293668e-05,32.43,0.9757859657551909,0.9805013927576601,0.984387296826417,0.9879294336118849
12,2,1.0878183255029554,0.7309452736318408,0.8396116080058318,0.9888579387186629,0.9859106497032193,ema,1,7.660160382576683e-05,32.42,0.9823123861644897,0.9851439182915506,0.9859106497032193,0.9888579387186629
13,2,1.1203514629572777,0.7106467661691542,0.8370553332561681,0.9888579387186629,0.9860960537666186,ema,1,7.169418695587791e-05,32.5,0.9826027001674751,0.9851439182915506,0.9860960537666186,0.9888579387186629
14,2,1.0649546777312435,0.68,0.83631288152994,0.9907149489322191,0.9883529787444817,ema,1,6.651395309775837e-05,32.63,0.9771175824063363,0.9814298978644382,0.9883529787444817,0.9907149489322191
15,2,1.0749585104107264,0.7040796019900497,0.8361633623100146,0.989786443825441,0.9874466705677104,ema,1,6.112604669781572e-05,32.19,0.9853989474050758,0.9879294336118849,0.9874466705677104,0.989786443825441
16,2,1.0669170803217152,0.7243781094527363,0.8366036350901966,0.9907149489322191,0.9882051685222117,ema,1,5.5598223805165385e-05,32.76,0.9873727890899793,0.989786443825441,0.9882051685222117,0.9907149489322191
17,2,1.0950084605738892,0.7164179104477612,0.8299000045161836,0.9935004642525533,0.9919746087345499,raw,1,5e-05,33.34,0.9919746087345499,0.9935004642525533,0.9882051685222117,0.9907149489322191
18,2,1.0941679159325748,0.6981094527363184,0.8312418914660327,0.9925719591457753,0.990440982302157,ema,1,4.440177619483462e-05,32.87,0.9870603409626294,0.9888579387186629,0.990440982302157,0.9925719591457753
19,2,1.0698628413143443,0.6682587064676617,0.830238818236823,0.9925719591457753,0.9908711566813444,ema,1,3.887395330218429e-05,32.91,0.9852128500212189,0.9879294336118849,0.9908711566813444,0.9925719591457753
20,2,1.022441003453079,0.7196019900497512,0.8292893184592797,0.9916434540389972,0.9905171743033749,raw,1,3.3486046902241643e-05,33.2,0.9905171743033749,0.9916434540389972,0.9882051685222117,0.9907149489322191
21,2,1.0662559582226312,0.7076616915422885,0.8199218431887189,0.9916434540389972,0.9895512150289973,raw,1,2.8305813044122097e-05,32.55,0.9895512150289973,0.9916434540389972,0.9895409888915493,0.9916434540389972
22,2,1.0922191243622434,0.7538308457711442,0.8271782366678243,0.9916434540389972,0.9895409888915493,ema,1,2.3398396174233178e-05,32.13,0.9885825194259217,0.9907149489322191,0.9895409888915493,0.9916434540389972
23,2,1.0836944112493032,0.6923383084577115,0.8262147381002414,0.9916434540389972,0.9895409888915493,ema,1,1.8825509907063327e-05,32.23,0.9882197612741795,0.9907149489322191,0.9895409888915493,0.9916434540389972
24,2,0.6260356881725254,0.998407960199005,0.8422748801767992,0.9916434540389972,0.9895409888915493,ema,0,1.4644660940672627e-05,32.49,0.9868611057462056,0.989786443825441,0.9895409888915493,0.9916434540389972
25,2,0.6162238066587875,0.9998009950248756,0.8682295481363932,0.9907149489322191,0.988569691269439,ema,0,1.0908425876598528e-05,32.41,0.9867822025766235,0.989786443825441,0.988569691269439,0.9907149489322191
