epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,1.443141108816536,0.697910447761194,1.3489732047198764,0.9312906220984215,0.9144690783527194,ema,0,0.001,38.44,0.8846144417384267,0.9173630454967502,0.9144690783527194,0.9312906220984215
1,1,0.9329177017117021,0.894726368159204,1.3547397735723214,0.947075208913649,0.9381290263109304,ema,0,0.001,15.85,0.921894401240646,0.9322191272051996,0.9381290263109304,0.947075208913649
2,2,0.7877226667380451,0.949452736318408,1.3071501844994093,0.9740018570102136,0.968822701074784,ema,0,0.0001,34.44,0.9682735928364546,0.9730733519034355,0.968822701074784,0.9740018570102136
3,2,0.7497118397850302,0.9607960199004976,1.303511121810977,0.978644382544104,0.9739987168318659,ema,0,0.0001,34.18,0.9714746452367774,0.9758588672237697,0.9739987168318659,0.978644382544104
4,2,0.7057254406587401,0.9707462686567164,1.2963969570237834,0.9851439182915506,0.9820304083285394,ema,0,9.968561049466214e-05,34.78,0.9703704012554943,0.9758588672237697,0.9820304083285394,0.9851439182915506
5,2,0.6789187948502118,0.9777114427860697,1.2889620830532347,0.9842154131847726,0.9803459308175524,ema,0,9.874639560909117e-05,34.26,0.9732109357229125,0.978644382544104,0.9803459308175524,0.9842154131847726
6,2,0.67381649097993,0.9808955223880597,1.2775522350932895,0.9832869080779945,0.9792422076042891,ema,0,9.719416651541839e-05,33.7,0.9626236335006783,0.968430826369545,0.9792422076042891,0.9832869080779945
7,2,0.6726513187446405,0.9799004975124378,1.2735249790308536,0.9916434540389972,0.9892604187041527,ema,0,9.504844339512095e-05,34.06,0.9841797390344913,0.9879294336118849,0.9892604187041527,0.9916434540389972
8,2,0.6700528771248623,0.9804975124378109,1.2740880895125832,0.989786443825441,0.9870605014567863,ema,0,9.233620996141421e-05,34.09,0.9815200702618041,0.9851439182915506,0.9870605014567863,0.989786443825441
9,2,0.6692411136389965,0.9800995024875622,1.2761957992971662,0.9907149489322191,0.9879501490828512,ema,0,8.90915741234015e-05,34.64,0.9824321386310693,0.9860724233983287,0.9879501490828512,0.9907149489322191
10,2,0.6411756120629571,0.9890547263681592,1.2617977535492197,0.9925719591457753,0.9899768358552625,ema,0,8.535533905932738e-05,34.28,0.9878997209992225,0.9907149489322191,0.9899768358552625,0.9925719591457753
11,2,0.6381364432377602,0.9896517412935323,1.2540861606155154,0.9935004642525533,0.9911384446834897,ema,0,8.117449009293668e-05,35.21,0.983382321388269,0.9860724233983287,0.9911384446834897,0.9935004642525533
12,2,0.6512454060891374,0.983681592039801,1.2636363945742282,0.9925719591457753,0.9900493285258802,ema,0,7.660160382576683e-05,35.06,0.9724540769402437,0.9767873723305478,0.9900493285258802,0.9925719591457753
13,2,0.6381590849368727,0.9904477611940299,1.2660137100582778,0.9925719591457753,0.9903930772705453,ema,0,7.169418695587791e-05,35.17,0.98058894601632,0.9842154131847726,0.9903930772705453,0.9925719591457753
14,2,0.6395377110723239,0.9890547263681592,1.2731435586704407,0.989786443825441,0.9874113414908333,ema,0,6.651395309775837e-05,34.85,0.9692649807026648,0.9758588672237697,0.9874113414908333,0.989786443825441
15,2,0.6314033042732163,0.991044776119403,1.2739411806108338,0.989786443825441,0.9874113414908333,ema,0,6.112604669781572e-05,34.45,0.9816073833461582,0.9851439182915506,0.9874113414908333,0.989786443825441
16,2,0.6278717326643455,0.9928358208955224,1.2748957664300251,0.9907149489322191,0.9886020899295441,ema,0,5.5598223805165385e-05,35.01,0.9883957838924309,0.9907149489322191,0.9886020899295441,0.9907149489322191
17,2,0.626422865877104,0.9922388059701492,1.2808287776833678,0.9907149489322191,0.9886020899295441,ema,0,5e-05,35.16,0.9826707227960266,0.9860724233983287,0.9886020899295441,0.9907149489322191
18,2,0.6213358048420047,0.9956218905472637,1.283675519094051,0.9907149489322191,0.9886020899295441,ema,0,4.440177619483462e-05,35.1,0.9879312241345967,0.9907149489322191,0.9886020899295441,0.9907149489322191
19,2,0.619032278191391,0.9958208955223881,1.2874561900215893,0.9907149489322191,0.9888220587852617,raw,0,3.887395330218429e-05,35.57,0.9888220587852617,0.9907149489322191,0.9885916782182627,0.9907149489322191
