epoch,phase,train_loss,train_acc,val_loss,val_acc,val_score,val_src,mixup,lr,epoch_sec,val_score_raw,val_acc_raw,val_score_ema,val_acc_ema
0,1,2.2475419657977658,0.4099502487562189,1.1120186667809802,0.8811513463324049,0.8623680312633937,ema,1,0.001,37.37,0.8539822312603694,0.871866295264624,0.8623680312633937,0.8811513463324049
1,1,1.7707074623558652,0.5261691542288557,0.9871184838072724,0.9461467038068709,0.9381239742406462,ema,1,0.001,15.36,0.9091619485668222,0.9192200557103064,0.9381239742406462,0.9461467038068709
2,2,1.4660944634290476,0.6539303482587064,0.9053236252750195,0.9637883008356546,0.9580895265020957,ema,1,0.0001,32.09,0.9516835513170359,0.9591457753017641,0.9580895265020957,0.9637883008356546
3,2,1.3639022904486204,0.616318407960199,0.8733583480645466,0.9805013927576601,0.9768992089427484,ema,1,0.0001,32.51,0.9735058225660913,0.9767873723305478,0.9768992089427484,0.9805013927576601
4,2,1.2692666553739291,0.6394029850746269,0.8579598996189864,0.9814298978644382,0.9772924305693886,ema,1,9.968561049466214e-05,32.4,0.9604299791853528,0.968430826369545,0.9772924305693886,0.9814298978644382
5,2,1.2161947351308604,0.7106467661691542,0.8462927975141017,0.9832869080779945,0.9803759492544968,ema,1,9.874639560909117e-05,32.56,0.9715352323615447,0.9758588672237697,0.9803759492544968,0.9832869080779945
6,2,1.1796961757318298,0.6666666666666666,0.8401688034598652,0.9860724233983287,0.9828520467445763,ema,1,9.719416651541839e-05,32.2,0.9714112271169002,0.9758588672237697,0.9828520467445763,0.9860724233983287
7,2,1.1624793901965393,0.6447761194029851,0.8307921412706154,0.989786443825441,0.9870988766373633,ema,1,9.504844339512095e-05,32.04,0.9794704162440363,0.9832869080779945,0.9870988766373633,0.989786443825441
8,2,1.2134649521794485,0.7432835820895523,0.8258247741306945,0.9888579387186629,0.9859668699267697,ema,1,9.233620996141421e-05,32.79,0.981345243117262,0.9851439182915506,0.9859668699267697,0.9888579387186629
9,2,1.190817255594244,0.6945273631840796,0.8255117616945654,0.9925719591457753,0.9901179310130901,ema,1,8.90915741234015e-05,32.35,0.9831242423957882,0.9860724233983287,0.9901179310130901,0.9925719591457753
10,2,1.11703866137794,0.7008955223880597,0.8206730047197617,0.9907149489322191,0.988309897788819,ema,1,8.535533905932738e-05,32.66,0.9570582349658914,0.9647168059424327,0.988309897788819,0.9907149489322191
11,2,1.1506368890449181,0.6762189054726369,0.8221700029895609,0.9916434540389972,0.9896013348571984,ema,1,8.117449009293668e-05,32.56,0.9752240824808677,0.9805013927576601,0.9896013348571984,0.9916434540389972
12,2,1.1209722232818604,0.7783084577114427,0.8191251475277496,0.9944289693593314,0.992564138159574,ema,1,7.660160382576683e-05,32.34,0.9869912920216929,0.989786443825441,0.992564138159574,0.9944289693593314
13,2,1.0887405048199554,0.7265671641791045,0.8161208267663514,0.9944289693593314,0.9925400182358156,ema,1,7.169418695587791e-05,31.78,0.9817956798796442,0.9851439182915506,0.9925400182358156,0.9944289693593314
14,2,1.0591274528123846,0.7088557213930349,0.8163090393625151,0.9935004642525533,0.9915143497419507,ema,1,6.651395309775837e-05,31.73,0.9776701145572995,0.9814298978644382,0.9915143497419507,0.9935004642525533
15,2,1.1479953708458897,0.6606965174129353,0.8238884000282323,0.989786443825441,0.985749139454588,ema,1,6.112604669781572e-05,31.91,0.9843803466252445,0.9870009285051068,0.985749139454588,0.989786443825441
16,2,1.112139877430835,0.653134328358209,0.8187936302015044,0.9925719591457753,0.99010038431187,ema,1,5.5598223805165385e-05,32.0,0.9880466779866846,0.9907149489322191,0.99010038431187,0.9925719591457753
17,2,1.061015290312506,0.6829850746268656,0.8185665953900931,0.9935004642525533,0.9916373030479645,ema,1,5e-05,31.6,0.9880674601268367,0.9907149489322191,0.9916373030479645,0.9935004642525533
18,2,1.141054300229941,0.7120398009950248,0.8135111212951781,0.9953574744661096,0.9943684498795498,raw,1,4.440177619483462e-05,32.14,0.9943684498795498,0.9953574744661096,0.9914698656358912,0.9935004642525533
19,2,1.1075771332617423,0.6794029850746268,0.8144197440745107,0.9953574744661096,0.9939605207044186,ema,1,3.887395330218429e-05,32.1,0.9928082321511967,0.9944289693593314,0.9939605207044186,0.9953574744661096
20,2,1.0787634588118216,0.7275621890547264,0.8136957014946331,0.9953574744661096,0.9939605207044186,ema,1,3.3486046902241643e-05,32.38,0.9927257032613901,0.9944289693593314,0.9939605207044186,0.9953574744661096
21,2,1.0933700242089988,0.7675621890547264,0.8128632904205925,0.9953574744661096,0.9939605207044186,ema,1,2.8305813044122097e-05,32.36,0.9927897680166108,0.9944289693593314,0.9939605207044186,0.9953574744661096
22,2,1.0588218407369965,0.7229850746268657,0.812308938833111,0.9944289693593314,0.9926406183236991,ema,1,2.3398396174233178e-05,32.4,0.9914821607388543,0.9935004642525533,0.9926406183236991,0.9944289693593314
23,2,1.087949345076262,0.685771144278607,0.8108404734229865,0.9944289693593314,0.9928020964687279,ema,1,1.8825509907063327e-05,32.74,0.9901622190865073,0.9925719591457753,0.9928020964687279,0.9944289693593314
24,2,0.6386670020445069,0.9964179104477612,0.8851984529552797,0.9944289693593314,0.9927897680166108,raw,0,1.4644660940672627e-05,31.7,0.9927897680166108,0.9944289693593314,0.9914821607388543,0.9935004642525533
25,2,0.6312481450678697,0.9964179104477612,0.9052357625496421,0.9935004642525533,0.9914862464572257,raw,0,1.0908425876598528e-05,32.91,0.9914862464572257,0.9935004642525533,0.9914821607388543,0.9935004642525533
26,2,0.6321689739867823,0.9948258706467662,0.9164311186848909,0.9944289693593314,0.9926529134266622,raw,0,7.663790038585793e-06,31.77,0.9926529134266622,0.9944289693593314,0.9914821607388543,0.9935004642525533
